,Gene,gene_symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
3525,ENSMUSG00000024082,Ndufaf7,540.5644351,-0.243239888,0.87083684,-0.279317407,0.780001249,0.976487146
12998,ENSMUSG00000062867,Impdh2,5231.938055,-0.211201358,0.757386663,-0.278855396,0.7803558,0.976622037
3272,ENSMUSG00000022901,Cd86,220.5656014,-0.406124092,1.456518646,-0.278832058,0.780373711,0.976622037
9696,ENSMUSG00000040715,Rsc1a1,211.5281859,0.283934827,1.018420715,0.278799148,0.780398969,0.976622037
8094,ENSMUSG00000035234,Abraxas1,850.0440893,-0.222509006,0.798411264,-0.278689713,0.780482958,0.976622037
5481,ENSMUSG00000028483,Snapc3,975.9700675,-0.167130292,0.599743565,-0.278669587,0.780498404,0.976622037
6398,ENSMUSG00000030534,Vps33b,582.8376892,-0.204943722,0.735691327,-0.278572975,0.780572555,0.976622037
1630,ENSMUSG00000018583,G3bp1,8562.348328,-0.188712424,0.67746072,-0.278558473,0.780583686,0.976622037
12480,ENSMUSG00000058443,Rpl10-ps3,1041.575523,0.237719211,0.853422501,0.278548095,0.780591651,0.976622037
8700,ENSMUSG00000037531,Mrpl47,479.9355826,-0.227229082,0.815828254,-0.278525634,0.78060889,0.976622037
8943,ENSMUSG00000038286,Bphl,272.0146426,-0.340935019,1.224588321,-0.278407864,0.780699283,0.976643351
11250,ENSMUSG00000049307,Fut4,208.316555,0.258131247,0.927590332,0.278281519,0.780796262,0.976643351
12254,ENSMUSG00000056458,Mok,7.313727937,0.889220567,3.195581476,0.278265653,0.78080844,0.976643351
17460,ENSMUSG00000100130,Gm28379,16.5550916,0.804339159,2.891745281,0.278150072,0.780897159,0.976643351
14241,ENSMUSG00000074627,Mroh8,2.536055449,1.297877039,4.666245389,0.278141617,0.78090365,0.976643351
3053,ENSMUSG00000022475,Hdac7,669.1647927,0.199791945,0.718693052,0.277993427,0.781017404,0.976675971
11541,ENSMUSG00000051224,Tceanc,373.2344497,-0.187326987,0.674409419,-0.277764487,0.781193154,0.976675971
11556,ENSMUSG00000051306,Usp42,744.0228466,-0.1911757,0.688285936,-0.27775622,0.781199501,0.976675971
9941,ENSMUSG00000041750,Cd1d2,26.13755494,-0.806083329,2.902129885,-0.277755773,0.781199844,0.976675971
12863,ENSMUSG00000061740,Cyp2d22,11.21959001,0.858220755,3.09201745,0.277560127,0.781350044,0.976675971
4513,ENSMUSG00000026361,Cdc73,1894.803629,-0.159577233,0.575135932,-0.27746003,0.781426893,0.976675971
5071,ENSMUSG00000027570,Col9a3,22.07129203,0.741992043,2.674895436,0.277391046,0.781479856,0.976675971
8433,ENSMUSG00000036620,Mgat4b,352.9343404,0.220528987,0.795138526,0.277346626,0.781513961,0.976675971
14754,ENSMUSG00000079509,Zfx,4432.48277,-0.149802469,0.540143943,-0.277338052,0.781520544,0.976675971
17387,ENSMUSG00000099470,Gm29340,36.84557672,-0.667369307,2.40666066,-0.277300958,0.781549024,0.976675971
10658,ENSMUSG00000045482,Trrap,3521.997783,0.158217548,0.570578837,0.277293054,0.781555093,0.976675971
5141,ENSMUSG00000027714,Exosc9,1599.759123,0.176733006,0.637571204,0.277197283,0.781628626,0.976675971
4670,ENSMUSG00000026701,Prdx6,7278.682104,-0.178389879,0.643649916,-0.277153581,0.781662181,0.976675971
17213,ENSMUSG00000097803,Rpl31-ps16,3.59638902,-1.067361647,3.851974111,-0.277094709,0.781707384,0.976675971
13738,ENSMUSG00000070572,Trmt112-ps2,21.02422383,0.595502648,2.150102112,0.276964822,0.781807118,0.976683391
9509,ENSMUSG00000040105,Plpp6,317.1615658,0.188060304,0.679192016,0.276888272,0.781865898,0.976683391
4353,ENSMUSG00000026019,Wdr12,3237.38271,-0.207775226,0.750624538,-0.276803136,0.781931273,0.976683391
3261,ENSMUSG00000022885,St6gal1,102.2025553,0.427812919,1.54558021,0.276797617,0.781935511,0.976683391
17296,ENSMUSG00000098176,Ccdc166,129.8417315,-0.404755371,1.462680006,-0.27672175,0.781993769,0.976686777
11389,ENSMUSG00000050188,Lsm10,156.6866146,0.224529042,0.812341812,0.276397249,0.78224297,0.976837761
2605,ENSMUSG00000021501,Caml,748.6874443,-0.235241866,0.851260565,-0.276345312,0.782282857,0.976837761
2747,ENSMUSG00000021819,Zswim8,907.393853,0.213231127,0.771642313,0.276334156,0.782291424,0.976837761
11170,ENSMUSG00000048732,Klhl11,782.1312824,-0.196132623,0.710143341,-0.276187372,0.782404156,0.976837761
923,ENSMUSG00000007415,Gatad1,2754.807234,-0.157095529,0.568817364,-0.276179208,0.782410426,0.976837761
3258,ENSMUSG00000022881,Rfc4,901.205197,0.170954701,0.619108814,0.276130298,0.782447991,0.976837761
17341,ENSMUSG00000098708,Gm27252,5.743929753,1.272097215,4.609007694,0.276002406,0.782546218,0.976891029
14601,ENSMUSG00000078812,Eif5a,10811.84621,0.18092666,0.656064362,0.275775779,0.782720288,0.976946148
641,ENSMUSG00000004748,Mtfp1,173.2607345,0.265778198,0.963846791,0.27574735,0.782742125,0.976946148
6976,ENSMUSG00000031832,Taf1c,293.9996173,0.25165581,0.912889783,0.275669434,0.782801975,0.976946148
2094,ENSMUSG00000020441,2310033P09Rik,247.5066436,-0.207344336,0.752282634,-0.27562026,0.782839747,0.976946148
3586,ENSMUSG00000024208,Uqcc2,341.4429616,-0.183149068,0.664722759,-0.275527001,0.782911385,0.976946148
17662,ENSMUSG00000102135,Gm37108,2.591692106,1.214489175,4.408134563,0.275510912,0.782923743,0.976946148
1754,ENSMUSG00000019715,Gle1,1825.711812,-0.162567796,0.590278473,-0.275408648,0.783002301,0.976971072
3824,ENSMUSG00000024766,Lipo3,382.2828171,0.208685913,0.758195393,0.27524028,0.783131642,0.976971072
16561,ENSMUSG00000092627,D130058E05Rik,110.5452795,-0.551475244,2.003861631,-0.275206249,0.783157786,0.976971072
1065,ENSMUSG00000009876,Cox4i2,7.067594135,1.236430634,4.493200695,0.275178145,0.783179377,0.976971072
12183,ENSMUSG00000055900,Tmem69,227.2020782,-0.203383585,0.739245301,-0.27512327,0.783221534,0.976971072
16655,ENSMUSG00000094103,Fam177a2,132.2428587,0.299825575,1.090312052,0.274990609,0.783323453,0.977010728
6324,ENSMUSG00000030330,Ing4,1574.880266,-0.169248884,0.615590978,-0.274937239,0.783364457,0.977010728
9728,ENSMUSG00000040824,Snrpd2,1133.213926,0.183454107,0.667581635,0.274804005,0.783466821,0.977069091
12516,ENSMUSG00000058743,Kcnj14,6.655899668,-1.268708761,4.621422646,-0.27452775,0.783679081,0.977217433
3853,ENSMUSG00000024817,Uhrf2,4654.331291,0.186377272,0.678958824,0.274504528,0.783696925,0.977217433
17996,ENSMUSG00000103332,Pcdhga2,11.91297943,1.094194287,3.989476737,0.274270126,0.783877041,0.977372713
7762,ENSMUSG00000034121,Mks1,104.4550595,-0.551421601,2.012819062,-0.273954878,0.784119297,0.977535822
9593,ENSMUSG00000040385,Ppp1ca,5228.564717,0.150608443,0.550037083,0.27381507,0.784226742,0.977535822
6715,ENSMUSG00000031299,Pdha1,4936.411512,-0.169156902,0.617934843,-0.273745531,0.784280185,0.977535822
9894,ENSMUSG00000041560,Nop53,4589.447096,-0.166852275,0.609593306,-0.273710806,0.784306873,0.977535822
8341,ENSMUSG00000036275,9530068E07Rik,1961.077903,0.15269938,0.558055476,0.273627599,0.784370822,0.977535822
8331,ENSMUSG00000036223,Ska1,431.7878244,0.224220327,0.819493965,0.273608271,0.784385677,0.977535822
3056,ENSMUSG00000022479,Vdr,121.6403946,-0.307489332,1.124475433,-0.273451356,0.78450628,0.977535822
2315,ENSMUSG00000020869,Lrrc59,3676.064784,0.206274047,0.754411525,0.273423775,0.784527479,0.977535822
15277,ENSMUSG00000083477,Gm5555,9.701357896,0.642073496,2.348667292,0.2733778,0.784562816,0.977535822
4238,ENSMUSG00000025746,Il6,15.60736732,1.052078685,3.849225971,0.273322141,0.784605597,0.977535822
3458,ENSMUSG00000023961,Enpp4,919.6452716,-0.162976008,0.596393313,-0.273269341,0.784646181,0.977535822
10483,ENSMUSG00000044469,Tnfaip8l1,55.12137775,-0.575768029,2.107250832,-0.273231843,0.784675004,0.977535822
4633,ENSMUSG00000026626,Ppp2r5a,4038.641313,0.184392015,0.675586805,0.272936082,0.78490235,0.97756376
15623,ENSMUSG00000085614,1700123M08Rik,12.21430647,-0.743027196,2.722498978,-0.272921019,0.784913929,0.97756376
17342,ENSMUSG00000098713,Rps2-ps5,3.618263461,-1.079854687,3.957283141,-0.272877792,0.784947158,0.97756376
11701,ENSMUSG00000052331,Ankrd44,2227.347768,0.183873067,0.674290369,0.272691226,0.78509058,0.97756376
4872,ENSMUSG00000027162,Lin7c,4922.329357,-0.165573266,0.607322952,-0.27262804,0.785139155,0.97756376
6206,ENSMUSG00000030086,Chchd6,148.6077692,-0.28187184,1.033917316,-0.272625127,0.785141394,0.97756376
14248,ENSMUSG00000074652,Myh7b,2.398163592,-1.286067475,4.719578275,-0.27249627,0.785240459,0.97756376
13301,ENSMUSG00000065905,Gm26110,1.074875963,-1.305201781,4.789912877,-0.27248967,0.785245533,0.97756376
17976,ENSMUSG00000103251,Gm37519,1.074875963,-1.305201781,4.789912877,-0.27248967,0.785245533,0.97756376
7134,ENSMUSG00000032135,Mcam,12.92727522,-0.547801879,2.010433836,-0.272479437,0.785253401,0.97756376
1097,ENSMUSG00000010376,Nedd8,1172.911093,0.19433063,0.713535548,0.272348912,0.785353751,0.977571537
3878,ENSMUSG00000024869,Gm49405,156.4451316,-0.287228929,1.054721958,-0.27232668,0.785370843,0.977571537
6848,ENSMUSG00000031575,Ash2l,2255.402524,-0.186310298,0.68451265,-0.272179481,0.785484018,0.977571785
6618,ENSMUSG00000031059,Ndufb11,778.5366607,0.195093949,0.717349492,0.271964992,0.785648938,0.977571785
3311,ENSMUSG00000022999,Lmbr1l,147.2542554,-0.392813208,1.444542686,-0.271929111,0.785676527,0.977571785
2049,ENSMUSG00000020361,Hspa4,10223.40845,0.161031911,0.592229998,0.271907725,0.785692971,0.977571785
6518,ENSMUSG00000030774,Pak1,1716.734904,-0.172157741,0.633158436,-0.271903098,0.785696529,0.977571785
8591,ENSMUSG00000037172,Dennd11,815.1448902,0.254004292,0.934208299,0.271892566,0.785704627,0.977571785
15809,ENSMUSG00000086453,Gm11457,3.956944968,1.100057765,4.047698471,0.271773644,0.785796071,0.977586454
7041,ENSMUSG00000031954,Cfdp1,2321.049604,-0.195216436,0.718466119,-0.271712793,0.785842864,0.977586454
3271,ENSMUSG00000022900,Ildr1,11.04984325,-0.754156225,2.77630699,-0.27164007,0.785898786,0.977586454
8143,ENSMUSG00000035397,Klf16,254.6340128,0.221788052,0.816634146,0.271588021,0.785938811,0.977586454
7412,ENSMUSG00000032757,Bet1,795.7906812,-0.193459092,0.712756503,-0.271423819,0.786065084,0.977625791
14851,ENSMUSG00000080928,Hmgb1-ps6,27.54240669,0.524279636,1.932147997,0.271345485,0.786125326,0.977625791
13465,ENSMUSG00000067818,Myl9,8.525124371,1.182064708,4.357391433,0.271278063,0.786177177,0.977625791
11882,ENSMUSG00000053600,Zfp472,428.475231,0.215842283,0.795709334,0.271257699,0.786192839,0.977625791
10556,ENSMUSG00000044876,Zfp444,295.495013,0.190630465,0.703238419,0.271075157,0.786333228,0.977629225
8920,ENSMUSG00000038225,Primpol,830.6227264,0.1776273,0.655722185,0.270888043,0.786477141,0.977629225
13601,ENSMUSG00000069208,Zfp825,95.28085463,0.386147177,1.425587576,0.270868787,0.786491952,0.977629225
13630,ENSMUSG00000069581,Tspear,22.14571325,-0.647336617,2.390820969,-0.270759135,0.786576292,0.977629225
6685,ENSMUSG00000031216,Stard8,304.4187927,0.208151949,0.768840913,0.270734746,0.786595051,0.977629225
12469,ENSMUSG00000058351,Smim4,121.7484727,0.242420639,0.895477072,0.270716746,0.786608896,0.977629225
9018,ENSMUSG00000038507,Parp12,958.2094525,-0.24060829,0.888793181,-0.270713474,0.786611413,0.977629225
6822,ENSMUSG00000031529,Tnks,1728.640543,-0.15919093,0.588223248,-0.270630122,0.786675526,0.977629225
10491,ENSMUSG00000044533,Rps2,12885.65288,0.183818095,0.679435813,0.270545195,0.786740852,0.977629225
2827,ENSMUSG00000021998,Lcp1,16986.17343,-0.167632345,0.619641425,-0.270531211,0.786751609,0.977629225
11726,ENSMUSG00000052477,C130026I21Rik,151.5728724,0.333644229,1.234411456,0.270286076,0.786940177,0.977694262
2441,ENSMUSG00000021125,Arg2,15.7084142,-0.746553687,2.763751769,-0.270123278,0.787065414,0.977694262
8950,ENSMUSG00000038299,Wdr36,2132.727977,-0.248082469,0.918647772,-0.270051783,0.787120416,0.977694262
8228,ENSMUSG00000035772,Mrps2,740.1553806,0.178261982,0.660149212,0.270032864,0.787134971,0.977694262
1467,ENSMUSG00000017167,Cntnap1,14.14294166,0.819540426,3.035479619,0.269987128,0.787170156,0.977694262
14598,ENSMUSG00000078786,BC024978,62.79009311,-0.440138273,1.630318581,-0.269970715,0.787182783,0.977694262
2668,ENSMUSG00000021660,Btf3,15674.42746,0.178891548,0.663046181,0.269802546,0.787312164,0.977694262
11392,ENSMUSG00000050199,Lgr4,93.76843487,-0.312134669,1.156930008,-0.269795638,0.787317479,0.977694262
9831,ENSMUSG00000041264,Uspl1,1201.195091,-0.16694055,0.618953292,-0.269714293,0.787380064,0.977694262
193,ENSMUSG00000001323,Srr,283.9823247,-0.211951341,0.785858389,-0.269706787,0.787385839,0.977694262
6624,ENSMUSG00000031074,Fgf3,119.0832475,-0.25097329,0.930674714,-0.269668109,0.787415597,0.977694262
3979,ENSMUSG00000025076,Casp7,949.6644761,0.172533672,0.64014106,0.269524458,0.787526124,0.977762451
10655,ENSMUSG00000045464,2810002D19Rik,140.2273087,0.265461941,0.986085406,0.269207859,0.787769733,0.977995849
2338,ENSMUSG00000020898,Ctc1,869.3345145,-0.158974399,0.590778969,-0.269092854,0.78785823,0.97800096
7524,ENSMUSG00000033184,Tmed7,3653.402062,0.150435829,0.559304995,0.268969222,0.787953368,0.97800096
1539,ENSMUSG00000017843,Ppp2r5c,5807.056985,0.152727337,0.568188088,0.268797148,0.788085788,0.97800096
12098,ENSMUSG00000055204,Ankrd17,7494.054309,0.148703526,0.553366222,0.268725341,0.78814105,0.97800096
16298,ENSMUSG00000090553,Snrpe,1440.237714,0.235292512,0.875775947,0.268667475,0.788185583,0.97800096
5296,ENSMUSG00000028086,Fbxw7,1242.839487,0.158627016,0.59062419,0.26857521,0.788256591,0.97800096
7693,ENSMUSG00000033885,Pxk,585.2983709,0.252424853,0.940077764,0.268514865,0.788303035,0.97800096
3378,ENSMUSG00000023262,Acy1,285.0302658,0.217837152,0.811312986,0.268499526,0.78831484,0.97800096
17668,ENSMUSG00000102147,Gm38055,21.24502427,0.6786348,2.527524479,0.268497815,0.788316157,0.97800096
5829,ENSMUSG00000029171,Pgm2,854.3305187,0.176808161,0.659280941,0.268183335,0.788558202,0.97800096
3145,ENSMUSG00000022665,Ccdc80,14.49511666,-1.031418131,3.846192027,-0.268166052,0.788571505,0.97800096
9092,ENSMUSG00000038696,Mapkap1,1578.156285,0.157403665,0.587193756,0.268060863,0.788652471,0.97800096
14124,ENSMUSG00000073987,Ggh,556.1899757,0.16810624,0.627408412,0.267937498,0.78874743,0.97800096
13527,ENSMUSG00000068396,Rpl34-ps1,313.7564392,0.336131004,1.255313809,0.267766515,0.788879047,0.97800096
6403,ENSMUSG00000030543,Mesp2,10.58931505,1.095200055,4.090626844,0.267734041,0.788904045,0.97800096
5428,ENSMUSG00000028397,Kdm4c,1534.617053,0.151052656,0.564546843,0.267564434,0.789034611,0.97800096
17442,ENSMUSG00000100007,Gm5527,29.18644543,0.644108546,2.408092947,0.267476613,0.789102218,0.97800096
2607,ENSMUSG00000021508,Cxcl14,10.58381124,1.110965404,4.153798037,0.267457732,0.789116754,0.97800096
16657,ENSMUSG00000094122,Rpl31-ps9,2.883852652,1.244304351,4.653447297,0.2673941,0.789165742,0.97800096
13025,ENSMUSG00000063052,Lrrc40,1200.538357,0.170231851,0.636958588,0.267257329,0.789271039,0.97800096
12614,ENSMUSG00000059554,Ccdc28a,308.1622418,0.237120198,0.887763828,0.267098287,0.789393486,0.97800096
11229,ENSMUSG00000049124,Gm8186,231.2826592,0.267770045,1.002802394,0.267021745,0.789452419,0.97800096
4734,ENSMUSG00000026819,Slc25a25,466.3347525,-0.210052664,0.78685475,-0.266952273,0.789505908,0.97800096
10846,ENSMUSG00000046731,Kctd11,66.023007,-0.379766194,1.422751666,-0.266923739,0.789527878,0.97800096
7013,ENSMUSG00000031904,Slc7a6,837.0332736,-0.225340277,0.844447774,-0.266849276,0.789585213,0.97800096
11428,ENSMUSG00000050447,Lypd6,17.34054701,-0.793030846,2.972687346,-0.266772369,0.78964443,0.97800096
1147,ENSMUSG00000011960,Ccnt1,4709.812582,-0.173337251,0.649886315,-0.266719343,0.789685259,0.97800096
2254,ENSMUSG00000020744,Slc25a19,483.9218564,-0.176343042,0.661318754,-0.266653623,0.789735864,0.97800096
4245,ENSMUSG00000025764,Jade1,2497.454069,-0.146849007,0.550764655,-0.266627507,0.789755974,0.97800096
14565,ENSMUSG00000078622,Ccdc47,6147.59354,0.160093339,0.600456756,0.266619265,0.789762321,0.97800096
568,ENSMUSG00000004054,Map3k11,910.7605856,0.168750924,0.633493345,0.266381526,0.789945392,0.97800096
260,ENSMUSG00000001794,Capns1,2841.742106,-0.16941609,0.636139016,-0.266319288,0.789993319,0.97800096
2900,ENSMUSG00000022150,Dab2,27.56751914,0.707439822,2.657075188,0.266247574,0.790048546,0.97800096
3506,ENSMUSG00000024054,Smchd1,9237.970694,0.150996141,0.56757998,0.266035002,0.790212252,0.97800096
13018,ENSMUSG00000063001,Gm9701,1.724632002,-1.262791784,4.747770352,-0.265975751,0.790257885,0.97800096
15708,ENSMUSG00000085897,Gm11604,1.724632002,-1.262791784,4.747770352,-0.265975751,0.790257885,0.97800096
17505,ENSMUSG00000100397,Gm28071,1.724632002,-1.262791784,4.747770352,-0.265975751,0.790257885,0.97800096
14846,ENSMUSG00000080888,Gm14387,37.00335789,-0.599257398,2.25361295,-0.265909636,0.790308804,0.97800096
680,ENSMUSG00000005057,Sh2b2,114.4969172,0.292357538,1.099689293,0.265854674,0.790351134,0.97800096
8028,ENSMUSG00000034994,Eef2,57965.9018,-0.154956276,0.583001528,-0.265790514,0.790400549,0.97800096
8410,ENSMUSG00000036552,Ermard,613.3046292,0.187596552,0.706183857,0.265648316,0.790510072,0.97800096
7124,ENSMUSG00000032119,Hinfp,310.5389584,0.222752105,0.838544664,0.265641313,0.790515465,0.97800096
8391,ENSMUSG00000036466,Megf11,15.87189642,1.002621445,3.774665812,0.265618599,0.79053296,0.97800096
10187,ENSMUSG00000042682,Selenok,2544.765217,0.185070243,0.696864896,0.2655755,0.790566156,0.97800096
16088,ENSMUSG00000088185,Scarna2,5307.514439,0.213816775,0.805111929,0.265573975,0.790567331,0.97800096
18035,ENSMUSG00000103497,Gm37407,66.70211276,0.411238955,1.549735807,0.265360685,0.79073162,0.97800096
15344,ENSMUSG00000083892,Gm1848,4.640463222,0.784766326,2.957723951,0.265327779,0.790756967,0.97800096
2151,ENSMUSG00000020546,Stxbp4,2120.93802,0.308797125,1.163853725,0.265322968,0.790760672,0.97800096
3728,ENSMUSG00000024534,Sncaip,36.27541875,0.690421678,2.602829388,0.265258139,0.79081061,0.97800096
653,ENSMUSG00000004864,Mapk13,72.99761506,-0.606594292,2.287082499,-0.26522624,0.790835182,0.97800096
5375,ENSMUSG00000028261,Ndufaf4,832.3418645,0.194707841,0.734121766,0.265225539,0.790835722,0.97800096
4761,ENSMUSG00000026860,Sh3glb2,407.6876785,-0.18781066,0.708134465,-0.265218923,0.790840818,0.97800096
5940,ENSMUSG00000029426,Scarb2,1724.537815,0.147918512,0.557835124,0.265165289,0.790882133,0.97800096
6110,ENSMUSG00000029776,Hibadh,1136.366665,-0.191247045,0.721577418,-0.265040231,0.79097847,0.97800096
1334,ENSMUSG00000015478,Rnf5,172.3986687,0.25463743,0.960811454,0.265023308,0.790991506,0.97800096
984,ENSMUSG00000008373,Prpf31,2407.838861,-0.215826538,0.814478983,-0.264987241,0.791019291,0.97800096
4547,ENSMUSG00000026450,Chit1,4.195629258,1.225579376,4.625632369,0.264953909,0.791044969,0.97800096
10577,ENSMUSG00000045010,Gm4779,4.195629258,1.225579376,4.625632369,0.264953909,0.791044969,0.97800096
10095,ENSMUSG00000042354,Gnl3,4006.998723,0.210400656,0.794331911,0.264877506,0.791103827,0.97800096
444,ENSMUSG00000003039,Fam32a,1688.722594,-0.174084743,0.657688788,-0.264691669,0.791246996,0.97800096
14347,ENSMUSG00000075276,Gm13653,7.125441984,-0.863298792,3.26261728,-0.264603145,0.791315197,0.97800096
2158,ENSMUSG00000020571,Pdia6,5454.403112,0.159726448,0.603646508,0.26460262,0.791315601,0.97800096
4890,ENSMUSG00000027194,Ttc17,1186.608292,0.201847784,0.763034626,0.264532928,0.791369295,0.97800096
5800,ENSMUSG00000029119,Man2b2,399.404373,-0.172943463,0.653960662,-0.264455452,0.791428987,0.97800096
14815,ENSMUSG00000080465,Snord94,61.08640312,0.56586508,2.140092875,0.264411459,0.791462882,0.97800096
3099,ENSMUSG00000022558,Mroh1,445.0946038,-0.195161755,0.738147455,-0.264393996,0.791476337,0.97800096
4310,ENSMUSG00000025922,Rpl7-ps8,10.11354174,0.607401243,2.297606483,0.264362609,0.791500521,0.97800096
10545,ENSMUSG00000044811,Cd300c2,59.80467053,0.620094296,2.348052717,0.264088745,0.791711536,0.978192955
14893,ENSMUSG00000081176,H3f3a-ps2,19.86639903,-0.427454098,1.619231708,-0.26398575,0.791790899,0.978222272
6408,ENSMUSG00000030555,Ttc23,52.44029873,-0.297151039,1.126116321,-0.26387242,0.791878228,0.978259231
12844,ENSMUSG00000061578,Ksr2,21.47218166,-0.636422918,2.413392185,-0.263704723,0.792007456,0.978259231
7730,ENSMUSG00000034021,Pds5b,4353.256822,-0.162947314,0.618085187,-0.263632452,0.792063149,0.978259231
